product_id,name,category,price,stock_quantity
112996,Bar,Home & Kitchen,310.32,310
112997,Quite,Electronics,190.6,542
112998,Author,Home & Kitchen,787.95,876
112999,Brother,Home & Kitchen,398.63,954
113000,Every,Home & Kitchen,304.48,412
113001,Source,Clothing,287.04,130
113002,Enjoy,Toys,300.5,84
113003,Center,Home & Kitchen,826.41,161
113004,The,Sports,107.04,725
113005,Foreign,Clothing,579.91,801
113006,List,Sports,212.65,267
113007,Maybe,Toys,13.66,704
113008,I,Sports,199.52,979
113009,Rich,Clothing,257.44,365
113010,Miss,Electronics,947.8,246
113011,Home,Home & Kitchen,663.76,711
113012,When,Electronics,918.48,282
113013,Media,Toys,369.25,278
113014,Kid,Toys,984.5,671
113015,Continue,Books,817.51,572
113016,Difficult,Toys,981.85,1
113017,Now,Electronics,655.84,719
113018,Mother,Clothing,384.18,74
113019,None,Electronics,509.55,594
113020,Administration,Sports,822.66,474
113021,Back,Books,155.67,171
113022,Season,Books,860.18,224
113023,Fine,Toys,717.92,428
113024,Dinner,Home & Kitchen,770.01,953
113025,Or,Books,364.76,335
113026,Best,Electronics,692.33,656
113027,Best,Home & Kitchen,426.67,648
113028,Among,Home & Kitchen,819.4,203
113029,Main,Books,801.22,622
113030,Or,Sports,220.53,854
113031,Act,Electronics,977.94,466
113032,Get,Electronics,515.54,295
113033,Actually,Sports,268.01,347
113034,It,Sports,96.96,158
113035,Themselves,Home & Kitchen,136.53,773
113036,Little,Toys,32.41,512
113037,Old,Clothing,719.34,813
113038,General,Home & Kitchen,924.91,574
113039,Every,Home & Kitchen,904.53,904
113040,Enough,Books,495.73,655
113041,Executive,Books,570.83,155
113042,Natural,Electronics,908.97,807
113043,Oil,Sports,177.59,533
113044,Affect,Electronics,566.43,337
113045,Service,Toys,505.28,843
113046,Near,Electronics,43.21,547
113047,Song,Sports,340.09,28
113048,Serious,Toys,101.64,10
113049,Almost,Home & Kitchen,497.59,747
113050,Able,Books,894.94,637
113051,Speak,Toys,233.99,795
113052,Very,Books,283.97,105
113053,Join,Electronics,688.01,929
113054,Play,Clothing,698.93,966
113055,Moment,Books,458.83,656
113056,Weight,Electronics,889.85,905
113057,Air,Home & Kitchen,74.74,768
113058,Sense,Toys,441.07,685
113059,Box,Electronics,568.9,238
113060,Investment,Clothing,972.14,385
113061,Require,Toys,466.81,960
113062,Although,Electronics,909.28,666
113063,Once,Electronics,471.25,961
113064,Many,Electronics,272.56,183
113065,Deal,Books,296.85,981
113066,Place,Electronics,74.46,437
113067,Group,Home & Kitchen,248.84,223
113068,To,Clothing,114.0,546
113069,Third,Sports,627.94,801
113070,Forward,Toys,968.05,291
113071,Once,Sports,811.91,972
113072,Common,Books,759.8,589
113073,As,Electronics,280.11,427
113074,Analysis,Home & Kitchen,382.98,642
113075,May,Clothing,394.57,114
113076,Read,Clothing,996.86,701
113077,Modern,Books,515.75,433
113078,Idea,Books,46.31,954
113079,Model,Sports,899.18,204
113080,Simply,Books,677.48,150
113081,Majority,Toys,858.0,666
113082,Environment,Sports,647.07,93
113083,Office,Toys,908.12,668
113084,Probably,Books,23.64,29
113085,Range,Home & Kitchen,729.7,35
113086,Difference,Electronics,617.36,393
113087,Edge,Home & Kitchen,717.04,688
113088,Serious,Books,624.18,878
113089,Customer,Books,711.7,344
113090,Poor,Electronics,326.25,648
113091,Pressure,Sports,950.6,861
113092,Along,Home & Kitchen,551.98,371
113093,Spend,Clothing,822.99,632
113094,Call,Home & Kitchen,343.84,189
113095,Value,Books,662.66,711
113096,Summer,Sports,809.77,803
113097,Within,Electronics,620.62,786
113098,Join,Home & Kitchen,115.6,453
113099,Total,Books,129.94,248
113100,Same,Electronics,324.8,284
113101,House,Home & Kitchen,329.46,566
113102,Final,Home & Kitchen,459.65,529
113103,Author,Toys,856.64,348
113104,Pick,Toys,706.26,799
113105,Writer,Sports,609.68,691
113106,Box,Home & Kitchen,183.63,490
113107,Past,Electronics,25.0,449
113108,According,Toys,706.71,202
113109,Model,Clothing,503.45,374
113110,Couple,Sports,683.07,943
113111,Still,Home & Kitchen,698.91,351
113112,Bar,Electronics,802.68,960
113113,Police,Books,336.52,225
113114,Simple,Books,37.34,549
113115,Past,Clothing,406.14,285
113116,Economy,Electronics,411.47,776
113117,Identify,Electronics,559.79,309
113118,Admit,Home & Kitchen,500.11,426
113119,Daughter,Home & Kitchen,111.19,4
113120,Training,Home & Kitchen,376.46,779
113121,Here,Toys,312.29,599
113122,Huge,Toys,399.09,123
113123,Brother,Toys,462.77,363
113124,Person,Home & Kitchen,903.58,922
113125,Song,Books,648.15,933
113126,Manager,Sports,855.64,246
113127,Allow,Clothing,608.21,570
113128,Bill,Home & Kitchen,628.93,563
113129,Rock,Clothing,848.48,747
113130,Technology,Sports,302.72,717
113131,Learn,Home & Kitchen,593.13,899
113132,Country,Home & Kitchen,512.42,349
113133,Consumer,Toys,640.25,410
113134,Generation,Electronics,19.94,34
113135,Everybody,Electronics,889.06,754
113136,Interest,Clothing,342.08,55
113137,While,Sports,728.63,53
113138,Give,Electronics,220.53,896
113139,Over,Clothing,42.62,922
113140,Participant,Books,912.36,481
113141,Drive,Toys,220.14,596
113142,Usually,Sports,442.76,436
113143,Cost,Toys,169.49,766
113144,Shake,Clothing,603.61,677
113145,Southern,Home & Kitchen,983.76,475
113146,Cultural,Electronics,53.59,253
113147,Race,Toys,798.47,60
113148,Dream,Books,352.45,504
113149,Follow,Toys,100.92,815
113150,Stock,Electronics,673.23,239
113151,Contain,Books,982.24,754
113152,Address,Books,380.48,115
113153,No,Electronics,592.71,131
113154,Population,Clothing,970.09,766
113155,Put,Books,870.26,784
113156,Whole,Electronics,969.56,569
113157,Scientist,Electronics,565.01,815
113158,Increase,Home & Kitchen,445.65,187
113159,Few,Sports,122.03,576
113160,Full,Toys,593.87,417
113161,Suddenly,Sports,481.31,922
113162,Finish,Sports,187.56,734
113163,Suffer,Toys,84.24,259
113164,Follow,Home & Kitchen,980.42,58
113165,Issue,Electronics,632.0,357
113166,Type,Sports,387.66,313
113167,Coach,Sports,81.14,220
113168,Republican,Clothing,200.76,23
113169,Man,Clothing,991.78,533
113170,Hair,Books,486.88,667
113171,Professional,Electronics,792.44,679
113172,Realize,Clothing,334.79,421
113173,Marriage,Clothing,246.3,260
113174,Others,Toys,609.78,464
113175,Save,Clothing,560.15,909
113176,School,Electronics,765.38,915
113177,Long,Clothing,923.5,44
113178,Five,Electronics,514.47,601
113179,Approach,Electronics,324.93,171
113180,She,Home & Kitchen,598.97,908
113181,Argue,Home & Kitchen,115.61,619
113182,Hope,Home & Kitchen,846.71,368
113183,Increase,Toys,918.75,795
113184,Prove,Books,620.47,730
113185,Identify,Electronics,487.56,762
113186,Home,Toys,116.42,961
113187,Mention,Home & Kitchen,451.97,39
113188,Response,Sports,66.38,200
113189,Try,Toys,559.89,481
113190,Likely,Clothing,113.13,211
113191,Quite,Clothing,828.14,965
113192,Bill,Toys,317.9,570
113193,Near,Toys,87.58,427
113194,Draw,Home & Kitchen,93.41,191
113195,First,Books,200.78,381
113196,Environment,Electronics,112.11,886
113197,Throw,Electronics,332.31,331
113198,Character,Toys,412.56,857
113199,Later,Books,283.6,466
113200,Bed,Books,853.45,19
113201,Set,Electronics,905.92,163
113202,Cause,Toys,239.41,166
113203,Lawyer,Home & Kitchen,588.73,703
113204,Enjoy,Electronics,462.56,36
113205,Last,Clothing,23.14,473
113206,Cover,Sports,879.27,485
113207,Drug,Electronics,475.6,185
113208,Lose,Home & Kitchen,37.32,324
113209,Let,Clothing,56.34,701
113210,Nothing,Books,276.7,935
113211,Perform,Clothing,281.86,361
113212,Often,Books,232.08,522
113213,Including,Toys,61.3,821
113214,Piece,Electronics,276.69,602
113215,Different,Electronics,229.45,664
113216,Off,Clothing,450.97,370
113217,Official,Toys,940.76,18
113218,Stop,Electronics,210.38,219
113219,Trouble,Sports,92.68,501
113220,Listen,Clothing,416.95,241
113221,Wife,Electronics,519.09,95
113222,Structure,Sports,375.59,907
113223,Rather,Toys,267.99,958
113224,Ability,Home & Kitchen,511.66,415
113225,Hundred,Sports,990.33,791
113226,That,Toys,931.85,224
113227,Pass,Electronics,691.96,860
113228,Difference,Toys,979.61,33
113229,Receive,Home & Kitchen,806.86,15
113230,Team,Toys,266.13,790
113231,Agreement,Clothing,114.44,517
113232,Radio,Sports,641.99,593
113233,Help,Books,650.7,330
113234,Myself,Books,133.83,332
113235,Surface,Clothing,645.73,683
113236,However,Sports,484.89,258
113237,Today,Books,905.61,336
113238,Need,Home & Kitchen,885.99,659
113239,Front,Home & Kitchen,621.97,850
113240,Bit,Clothing,743.56,895
113241,Represent,Toys,345.62,518
113242,Country,Sports,744.72,337
113243,Let,Electronics,78.84,999
113244,Religious,Toys,467.56,429
113245,For,Books,817.79,341
113246,Radio,Sports,676.87,326
113247,News,Sports,774.74,816
113248,Sound,Electronics,61.74,447
113249,Full,Electronics,736.03,949
113250,Middle,Clothing,165.4,194
113251,Training,Electronics,172.48,361
113252,Responsibility,Home & Kitchen,990.88,783
113253,Study,Sports,100.83,999
113254,Moment,Clothing,506.26,791
113255,Term,Clothing,305.67,620
113256,Wonder,Clothing,165.4,853
113257,Police,Books,988.62,731
113258,Sister,Toys,555.05,512
113259,Still,Books,418.12,248
113260,Street,Books,562.23,899
113261,Perform,Home & Kitchen,534.61,469
113262,Ready,Home & Kitchen,146.13,245
113263,Light,Home & Kitchen,99.72,646
113264,Education,Books,17.61,637
113265,Our,Toys,205.27,200
113266,Contain,Clothing,733.34,595
113267,As,Home & Kitchen,618.41,480
113268,Just,Clothing,308.24,758
113269,Without,Electronics,434.55,954
113270,Hour,Books,55.19,558
113271,Increase,Books,77.57,592
113272,Stage,Electronics,887.87,340
113273,Six,Toys,630.62,146
113274,On,Books,208.94,330
113275,Explain,Sports,148.18,625
113276,Rich,Toys,892.37,782
113277,Last,Electronics,448.02,67
113278,Wonder,Toys,121.93,871
113279,Hit,Clothing,723.55,2
113280,Record,Sports,432.3,990
113281,Including,Books,662.1,668
113282,Understand,Toys,206.02,477
113283,Series,Home & Kitchen,762.22,231
113284,Drug,Electronics,288.25,110
113285,Smile,Home & Kitchen,689.11,452
113286,Country,Sports,454.82,907
113287,Attorney,Electronics,334.74,297
113288,Wall,Electronics,845.27,179
113289,Box,Toys,618.17,756
113290,Kid,Clothing,850.13,285
113291,Sometimes,Sports,303.28,817
113292,With,Books,52.42,729
113293,Finish,Clothing,668.19,121
113294,Simple,Electronics,862.79,926
113295,War,Clothing,279.81,182
113296,Hour,Home & Kitchen,185.01,236
113297,Help,Books,390.91,117
113298,Less,Clothing,957.55,540
113299,Market,Electronics,611.99,13
113300,Authority,Toys,689.75,488
113301,Yet,Books,455.27,518
113302,Fly,Electronics,113.57,402
113303,About,Sports,337.77,893
113304,Nation,Books,358.55,531
113305,Many,Toys,272.15,751
113306,Catch,Sports,371.63,230
113307,West,Home & Kitchen,226.71,454
113308,Fight,Clothing,787.73,459
113309,Nice,Sports,406.12,628
113310,New,Books,329.66,61
113311,Room,Books,794.14,354
113312,Responsibility,Sports,412.41,523
113313,Design,Toys,555.36,424
113314,Local,Sports,152.25,721
113315,Woman,Clothing,328.11,230
113316,Skin,Home & Kitchen,836.02,841
113317,Education,Clothing,820.86,511
113318,Could,Toys,15.83,32
113319,Information,Electronics,392.62,451
113320,Effort,Electronics,378.47,109
113321,See,Toys,393.92,112
113322,Game,Clothing,768.66,142
113323,That,Toys,332.06,635
113324,Establish,Books,190.89,652
113325,Author,Electronics,215.19,485
113326,Art,Electronics,669.7,754
113327,Small,Clothing,165.3,363
113328,Prepare,Home & Kitchen,566.8,144
113329,Where,Electronics,128.3,528
113330,For,Clothing,452.31,297
113331,I,Books,650.18,41
113332,Town,Electronics,266.15,42
113333,Agent,Clothing,510.32,800
113334,Body,Clothing,462.14,43
113335,Their,Home & Kitchen,234.51,433
113336,Drug,Toys,437.66,708
113337,Believe,Books,167.74,358
113338,Call,Toys,338.03,401
113339,Green,Sports,915.94,933
113340,Race,Clothing,712.71,843
113341,State,Sports,858.46,876
113342,Production,Home & Kitchen,50.65,323
113343,Read,Home & Kitchen,807.41,330
113344,Week,Toys,885.67,617
113345,Style,Home & Kitchen,183.31,111
113346,Cultural,Toys,260.85,946
113347,Card,Sports,394.46,768
113348,Myself,Electronics,297.32,236
113349,Around,Home & Kitchen,673.89,162
113350,Project,Books,225.42,654
113351,Short,Sports,542.82,731
113352,Agent,Toys,527.85,15
113353,What,Toys,705.86,705
113354,Long,Books,363.31,108
113355,History,Books,805.29,68
113356,Hair,Toys,698.71,524
113357,Education,Sports,821.44,392
113358,Central,Sports,74.13,568
113359,Man,Home & Kitchen,964.39,652
113360,Civil,Books,135.75,489
113361,Purpose,Clothing,300.12,48
113362,Design,Books,596.88,617
113363,City,Home & Kitchen,134.8,621
113364,Part,Toys,138.26,698
113365,Million,Toys,373.62,370
113366,Matter,Books,544.01,504
113367,Wall,Electronics,884.12,629
113368,Still,Toys,177.65,285
113369,Energy,Clothing,614.38,939
113370,In,Books,832.41,988
113371,Learn,Toys,406.57,438
113372,Himself,Clothing,452.33,809
113373,Southern,Toys,246.82,669
113374,Medical,Toys,999.94,130
113375,Role,Home & Kitchen,464.32,349
113376,General,Toys,299.6,982
113377,Audience,Books,341.57,992
113378,Consumer,Sports,714.03,510
113379,Lead,Sports,585.68,373
113380,Beyond,Home & Kitchen,233.8,804
113381,Method,Toys,985.57,860
113382,Maintain,Books,820.39,179
113383,Physical,Sports,153.9,217
113384,Already,Home & Kitchen,986.62,73
113385,Pattern,Books,335.0,473
113386,Pull,Sports,394.46,138
113387,Something,Clothing,41.74,923
113388,Beautiful,Toys,356.37,76
113389,Language,Books,374.98,800
113390,Understand,Sports,285.13,815
113391,Concern,Books,776.94,53
113392,Yeah,Toys,554.05,315
113393,Risk,Clothing,946.73,409
113394,About,Home & Kitchen,306.02,16
113395,Maintain,Toys,366.84,311
113396,Line,Clothing,885.82,251
113397,Edge,Electronics,155.66,271
113398,Bad,Sports,670.1,898
113399,Page,Sports,851.26,125
113400,Defense,Toys,226.04,659
113401,Oil,Books,388.32,881
113402,Cold,Toys,172.16,371
113403,Forget,Sports,288.47,926
113404,Game,Electronics,33.06,48
113405,Billion,Sports,734.4,219
113406,Yeah,Sports,126.83,953
113407,Rule,Clothing,843.44,176
113408,Tend,Toys,395.44,657
113409,Range,Clothing,969.05,306
113410,Nor,Toys,644.4,976
113411,Memory,Sports,740.82,235
113412,Surface,Electronics,73.31,806
113413,Go,Sports,691.29,884
113414,Half,Sports,360.75,352
113415,Effect,Books,649.29,566
113416,Stock,Electronics,125.01,483
113417,Buy,Books,558.4,213
113418,Individual,Books,966.62,144
113419,Community,Clothing,892.67,967
113420,First,Electronics,966.01,374
113421,Since,Clothing,388.46,118
113422,Occur,Clothing,558.44,501
113423,Move,Toys,835.93,400
113424,Save,Electronics,822.55,257
113425,Base,Electronics,766.13,80
113426,Beyond,Home & Kitchen,766.65,105
113427,Police,Toys,765.04,896
113428,Character,Sports,640.31,729
113429,Second,Electronics,438.95,801
113430,Story,Sports,800.79,820
113431,At,Sports,823.17,989
113432,Everybody,Books,406.31,964
113433,Of,Toys,653.89,887
113434,On,Toys,586.13,718
113435,Catch,Home & Kitchen,571.04,167
113436,Apply,Books,77.52,322
113437,Ask,Toys,530.33,825
113438,Conference,Clothing,986.63,956
113439,Loss,Sports,284.18,450
113440,Would,Clothing,500.56,658
113441,Off,Sports,317.14,362
113442,Six,Electronics,363.17,231
113443,Since,Toys,45.44,654
113444,Test,Home & Kitchen,613.07,989
113445,City,Home & Kitchen,758.86,419
113446,Or,Clothing,23.38,755
113447,Others,Clothing,377.49,838
113448,Effort,Electronics,981.83,14
113449,Home,Books,500.79,555
113450,Movement,Sports,214.33,623
113451,Become,Home & Kitchen,204.99,310
113452,Stage,Clothing,556.11,717
113453,Else,Home & Kitchen,431.33,424
113454,Technology,Toys,900.36,508
113455,West,Clothing,91.9,842
113456,Too,Sports,859.55,37
113457,Material,Home & Kitchen,292.03,770
113458,Never,Toys,760.44,853
113459,Someone,Toys,409.87,637
113460,Natural,Sports,439.53,751
113461,Friend,Toys,531.58,116
113462,Great,Toys,59.57,351
113463,Throughout,Home & Kitchen,940.25,102
113464,Unit,Clothing,318.17,650
113465,Already,Sports,695.33,654
113466,Something,Books,225.06,638
113467,Use,Toys,682.38,703
113468,Behind,Books,818.0,528
113469,Single,Electronics,173.22,240
113470,Degree,Toys,559.99,496
113471,Response,Clothing,273.87,815
113472,Get,Electronics,407.74,695
113473,Agency,Books,881.95,15
113474,Name,Books,57.38,743
113475,Sure,Electronics,652.38,129
113476,Center,Home & Kitchen,273.37,641
113477,Trouble,Clothing,54.88,99
113478,Green,Books,616.83,701
113479,Mind,Home & Kitchen,700.39,866
113480,Center,Home & Kitchen,523.24,899
113481,Mr,Home & Kitchen,68.33,323
113482,Scientist,Sports,370.54,31
113483,Board,Toys,214.66,777
113484,Table,Books,865.39,79
113485,Help,Home & Kitchen,533.52,349
113486,Democrat,Books,405.48,725
113487,Political,Toys,11.44,83
113488,Certain,Clothing,446.04,705
113489,Everyone,Sports,597.88,55
113490,Strong,Toys,733.62,859
113491,The,Clothing,181.86,82
113492,Want,Books,825.53,982
113493,Former,Books,267.09,858
113494,Shake,Electronics,434.76,23
113495,Move,Toys,681.45,742
113496,Business,Sports,752.92,95
113497,Growth,Toys,589.82,401
113498,Central,Home & Kitchen,154.6,46
113499,Very,Clothing,806.8,765
113500,Between,Clothing,926.78,192
113501,Four,Books,180.05,247
113502,Decade,Toys,432.23,807
113503,Behavior,Home & Kitchen,692.17,290
113504,Leave,Electronics,826.23,472
113505,Hard,Clothing,344.87,18
113506,Situation,Books,328.03,304
113507,Among,Toys,560.9,625
113508,Military,Toys,645.2,709
113509,Professor,Electronics,871.63,708
113510,With,Books,870.31,868
113511,Plant,Toys,455.24,714
113512,Arm,Clothing,424.04,755
113513,Life,Toys,707.39,982
113514,Fill,Clothing,824.99,504
113515,Determine,Sports,90.85,137
113516,Fight,Sports,846.58,476
113517,Field,Electronics,200.82,372
113518,Decision,Clothing,420.65,204
113519,Sometimes,Clothing,633.06,265
113520,Sign,Sports,131.8,728
113521,Begin,Clothing,101.57,738
113522,Space,Clothing,635.73,627
113523,Head,Clothing,542.62,247
113524,Knowledge,Sports,469.38,265
113525,Pull,Home & Kitchen,15.19,452
113526,Least,Electronics,41.65,595
113527,Police,Books,555.68,452
113528,Sister,Electronics,609.48,505
113529,Writer,Toys,679.36,548
113530,Field,Toys,397.78,872
113531,These,Sports,806.62,448
113532,Design,Clothing,144.76,125
113533,Seem,Books,366.81,537
113534,Bar,Sports,472.9,64
113535,Cold,Sports,54.65,428
113536,Single,Sports,838.36,836
113537,Modern,Clothing,11.68,896
113538,Continue,Toys,927.28,13
113539,Safe,Home & Kitchen,470.89,964
113540,Happy,Books,931.29,720
113541,Scene,Home & Kitchen,495.71,877
113542,Yet,Electronics,541.67,989
113543,Interesting,Electronics,782.37,424
113544,Game,Books,871.81,668
113545,Single,Electronics,184.14,47
113546,Information,Toys,916.68,574
113547,White,Electronics,423.22,161
113548,Right,Books,637.54,125
113549,Leg,Toys,999.88,708
113550,Course,Toys,779.03,155
113551,One,Sports,907.1,950
113552,Require,Home & Kitchen,65.8,992
113553,Box,Electronics,224.87,345
113554,Option,Clothing,592.66,998
113555,Tough,Electronics,317.96,292
113556,Room,Electronics,278.84,648
113557,Owner,Electronics,65.89,911
113558,Attack,Books,205.38,664
113559,While,Toys,365.03,159
113560,Lot,Sports,950.81,830
113561,Democratic,Toys,573.85,115
113562,Entire,Clothing,657.4,709
113563,Magazine,Sports,142.31,828
113564,Check,Home & Kitchen,179.62,917
113565,Establish,Electronics,161.13,795
113566,Full,Electronics,761.37,680
113567,Service,Home & Kitchen,370.55,874
113568,Break,Books,275.49,854
113569,Appear,Toys,592.61,286
113570,However,Books,953.91,344
113571,Especially,Toys,261.4,455
113572,Real,Toys,346.25,830
113573,Nice,Books,131.71,296
113574,Front,Books,462.18,711
113575,Enough,Toys,963.39,123
113576,Member,Electronics,197.01,672
113577,Idea,Clothing,254.44,233
113578,Plant,Electronics,580.15,74
113579,Action,Home & Kitchen,237.68,606
113580,Party,Books,178.37,500
113581,Trouble,Electronics,114.31,868
113582,Owner,Books,302.84,540
113583,Control,Clothing,45.85,1
113584,Church,Books,650.93,653
113585,Color,Books,224.16,509
113586,He,Home & Kitchen,52.74,538
113587,Attorney,Toys,922.99,696
113588,Team,Books,507.51,990
113589,Take,Clothing,453.93,890
113590,Hot,Electronics,262.94,722
113591,Budget,Clothing,288.41,183
113592,Someone,Clothing,818.8,32
113593,Science,Books,859.71,358
113594,Case,Clothing,233.84,370
113595,Create,Toys,997.2,361
113596,Fall,Books,892.58,73
113597,Matter,Home & Kitchen,735.61,288
113598,Against,Sports,538.76,482
113599,Break,Clothing,452.36,120
113600,Yet,Books,634.18,969
113601,Almost,Electronics,995.37,791
113602,Question,Books,917.98,855
113603,Throughout,Toys,130.56,211
113604,Early,Home & Kitchen,667.31,300
113605,Share,Sports,365.14,322
113606,Without,Toys,45.27,86
113607,Natural,Sports,190.88,782
113608,Must,Home & Kitchen,74.15,684
113609,Teacher,Electronics,101.16,334
113610,Large,Clothing,173.79,636
113611,Sign,Books,270.86,137
113612,West,Books,823.28,241
113613,Use,Clothing,344.78,504
113614,Great,Toys,952.33,207
113615,Once,Clothing,397.38,406
113616,Recognize,Books,498.24,508
113617,Professional,Sports,836.93,201
113618,Choose,Electronics,107.31,708
113619,Bit,Books,104.78,314
113620,Forget,Electronics,661.09,390
113621,Anything,Clothing,954.96,287
113622,Final,Sports,663.83,887
113623,Mrs,Home & Kitchen,941.84,944
113624,Father,Home & Kitchen,534.55,14
113625,Rule,Sports,163.8,804
113626,Religious,Home & Kitchen,416.28,702
113627,Spend,Toys,684.97,314
113628,Control,Electronics,646.05,152
113629,Garden,Books,987.19,814
113630,Mind,Home & Kitchen,175.46,458
113631,Into,Sports,733.61,334
113632,Report,Toys,618.33,852
113633,System,Clothing,312.72,601
113634,Leader,Books,575.91,317
113635,Still,Sports,448.37,262
113636,List,Electronics,757.63,565
113637,Thus,Clothing,895.07,683
113638,Two,Home & Kitchen,240.52,443
113639,Future,Home & Kitchen,296.47,824
113640,Animal,Sports,554.49,15
113641,Huge,Sports,781.41,700
113642,No,Clothing,991.3,493
113643,Life,Clothing,307.59,472
113644,Toward,Sports,359.42,697
113645,Here,Clothing,700.29,878
113646,Also,Books,448.18,625
113647,At,Toys,225.58,785
113648,Information,Clothing,620.57,130
113649,Agency,Books,455.64,440
113650,They,Toys,715.42,596
113651,Everything,Home & Kitchen,136.48,18
113652,Visit,Toys,185.42,884
113653,Ahead,Toys,854.52,511
113654,Or,Books,977.05,490
113655,Resource,Books,424.51,755
113656,Improve,Home & Kitchen,937.34,529
113657,True,Electronics,554.56,324
113658,Service,Home & Kitchen,324.69,105
113659,Toward,Clothing,878.5,374
113660,Near,Clothing,521.4,717
113661,Every,Toys,82.23,797
113662,Heavy,Toys,146.96,925
113663,Might,Electronics,109.45,259
113664,Fill,Books,358.5,893
113665,Art,Electronics,519.02,926
113666,As,Home & Kitchen,836.1,973
113667,Increase,Toys,798.76,518
113668,Analysis,Sports,773.7,90
113669,Far,Home & Kitchen,416.83,402
113670,If,Home & Kitchen,990.41,405
113671,Second,Clothing,209.67,627
113672,Among,Toys,627.36,631
113673,Better,Electronics,167.09,855
113674,Type,Electronics,765.18,396
113675,Sure,Electronics,250.25,669
113676,Let,Toys,889.37,599
113677,Suggest,Home & Kitchen,505.05,331
113678,Free,Clothing,914.62,648
113679,Friend,Electronics,314.64,257
113680,Interview,Clothing,633.16,936
113681,Ball,Clothing,741.29,455
113682,Against,Toys,276.89,787
113683,Political,Books,73.45,243
113684,Reason,Books,464.02,401
113685,Should,Home & Kitchen,464.88,800
113686,Seat,Books,907.16,70
113687,Along,Clothing,297.57,246
113688,Wife,Electronics,892.45,635
113689,As,Sports,323.44,955
113690,Side,Electronics,240.28,570
113691,Way,Toys,287.03,789
113692,By,Home & Kitchen,120.22,607
113693,Along,Electronics,528.28,449
113694,Should,Sports,984.36,542
113695,Past,Electronics,434.45,154
113696,Name,Toys,498.52,368
113697,Movie,Toys,534.4,212
113698,Artist,Sports,837.28,282
113699,Table,Electronics,122.11,252
113700,Eat,Home & Kitchen,386.98,255
113701,Enter,Toys,553.06,521
113702,Second,Electronics,535.51,825
113703,Letter,Sports,954.28,24
113704,Remain,Sports,853.35,915
113705,Although,Toys,730.61,233
113706,Defense,Books,757.26,121
113707,Win,Clothing,511.72,339
113708,Congress,Books,704.49,458
113709,Present,Books,842.04,670
113710,Give,Electronics,43.53,10
113711,By,Toys,806.54,770
113712,Student,Sports,941.46,633
113713,Cut,Books,417.37,603
113714,Major,Toys,72.95,682
113715,Condition,Toys,950.89,146
113716,Little,Books,110.24,52
113717,Station,Clothing,341.15,651
113718,Season,Books,557.8,847
113719,Program,Electronics,874.2,667
113720,Arm,Clothing,541.26,992
113721,Season,Toys,201.15,113
113722,Final,Books,294.96,844
113723,Trip,Books,646.14,513
113724,Economic,Sports,390.04,336
113725,Wide,Sports,365.79,627
113726,Second,Sports,946.73,210
113727,Remain,Clothing,855.7,211
113728,Party,Electronics,844.96,645
113729,Morning,Clothing,51.04,187
113730,Because,Electronics,218.84,276
113731,Treatment,Home & Kitchen,777.78,890
113732,Peace,Clothing,671.05,863
113733,Soldier,Books,634.28,349
113734,Indeed,Electronics,168.72,226
113735,Blue,Electronics,394.47,63
113736,Garden,Electronics,550.08,298
113737,Bar,Toys,539.62,262
113738,Film,Toys,926.23,531
113739,Soon,Home & Kitchen,585.07,588
113740,Check,Sports,955.87,810
113741,View,Toys,281.9,414
113742,Kid,Toys,654.58,295
113743,City,Electronics,658.89,51
113744,Owner,Toys,41.08,469
113745,Catch,Sports,863.59,991
113746,Left,Electronics,162.86,134
113747,Resource,Electronics,382.03,933
113748,Responsibility,Books,531.51,527
113749,Contain,Home & Kitchen,273.13,9
113750,Only,Home & Kitchen,897.66,642
113751,In,Books,307.97,582
113752,Wish,Toys,853.66,527
113753,Home,Sports,460.82,955
113754,Indicate,Clothing,98.16,818
113755,Rich,Electronics,92.06,84
113756,Hospital,Clothing,946.69,435
113757,Family,Books,540.26,820
113758,Which,Toys,523.63,566
113759,Look,Home & Kitchen,76.99,905
113760,Action,Home & Kitchen,454.93,416
113761,Mean,Electronics,341.68,839
113762,Heart,Home & Kitchen,254.25,634
113763,Production,Home & Kitchen,532.17,954
113764,Store,Books,294.8,881
113765,After,Clothing,472.01,828
113766,He,Sports,87.77,265
113767,Later,Home & Kitchen,932.8,861
113768,Arm,Toys,429.22,609
113769,Health,Books,506.6,716
113770,No,Clothing,549.66,434
113771,Foot,Books,87.57,264
113772,Short,Toys,703.62,768
113773,Deep,Toys,871.95,356
113774,Address,Home & Kitchen,580.3,601
113775,Could,Sports,11.6,174
113776,Attack,Toys,440.97,696
113777,Nor,Clothing,726.69,50
113778,Lose,Sports,211.08,943
113779,Share,Home & Kitchen,877.46,557
113780,Play,Electronics,488.41,920
113781,South,Books,61.79,521
113782,Attention,Electronics,35.39,454
113783,Window,Toys,257.51,725
113784,Argue,Books,940.9,571
113785,Really,Books,603.63,587
113786,Fire,Books,948.75,932
113787,A,Electronics,861.89,330
113788,Energy,Clothing,325.52,469
113789,Both,Sports,198.01,772
113790,Sign,Books,458.02,340
113791,Get,Electronics,379.53,583
113792,System,Toys,901.88,257
113793,Water,Books,684.47,363
113794,Consider,Electronics,782.65,771
113795,Mrs,Sports,379.3,543
113796,Rich,Toys,63.84,763
113797,College,Home & Kitchen,99.85,829
